UMAP1,UMAP2
1.3295158,5.033629
-0.6407683,9.398638
0.91132265,1.8245938
-0.52083504,2.5981708
0.1642138,8.581725
-0.6346771,9.014258
-0.49584833,9.224505
0.53580225,0.5319049
-0.40781572,8.897571
1.159095,4.376766
-1.0321153,12.652729
-0.3924878,7.037943
-0.6227778,10.510484
0.50951177,3.1507015
-0.22841357,4.161713
15.554235,0.84196305
0.4832645,7.021438
0.37909403,7.1096096
-1.3222847,4.621553
-0.8701308,10.863884
-1.046836,13.274189
-0.6489219,9.072863
0.5481593,6.5990863
0.7424255,1.2447518
-0.43481705,5.7117496
-0.97072124,13.132556
0.54050046,6.099354
1.1845753,2.5374222
-0.6275758,2.7164402
-1.3007311,5.2344136
-1.0064254,5.528295
1.0604774,5.1481767
-0.6321496,9.459101
1.0223521,2.8377252
-0.64126694,9.4984455
1.3666906,4.4847393
0.96185565,2.338061
0.47638786,6.8803005
-0.51791126,4.0234118
3.6826606,1.6540526
-1.4647641,5.17337
0.9218967,3.2320523
1.429716,3.0032842
-0.5586304,9.447419
-1.066618,13.028625
-0.59296894,9.050895
0.11926553,1.4529577
-0.7088882,12.427204
-1.0561097,13.178822
0.18016088,0.831233
0.559681,1.9232292
-0.2990187,-2.5830553
-0.24736205,6.330323
-1.0884439,12.08107
-1.3584391,5.0105395
-0.16284163,7.335437
1.1854049,4.433784
-0.24735448,2.2399724
-0.85578215,5.5184846
-0.8614099,10.947139
15.212179,0.66291803
-0.45611206,9.39438
-0.5064478,4.6142063
-1.2352537,5.4052
-0.17168474,7.5443215
-1.2387794,5.401813
0.98294955,5.4775853
15.303878,0.720925
-0.8998087,11.532076
-0.5454981,7.301772
-1.0135188,11.81376
-0.20088725,8.899795
-0.75117767,11.327273
-0.6117217,5.5091267
-0.719247,3.1932378
-0.7044269,4.7659287
0.15343812,7.0447946
-1.3162758,4.936284
-0.361947,9.152853
1.9331511,2.617328
0.1903526,6.05479
-1.3807468,4.963628
-1.0294303,11.871419
-0.84192526,11.827512
-0.9225632,3.2247097
0.099173546,6.703162
3.66282,1.6418666
0.48828498,7.374773
0.30922103,0.7028851
0.88679993,3.5507157
1.3402057,4.490281
-1.2285018,11.072607
-0.5671898,4.611038
1.2839935,2.2281919
-1.0759364,12.8856945
-0.81449693,11.995831
-1.3664597,5.137104
-0.5269011,9.472508
-0.08799474,6.343472
-1.1081475,13.195953
0.36770856,4.633382
1.7870196,3.2648528
0.32718667,8.494668
-1.1474532,5.444636
-0.2923634,5.4623017
-0.8006959,3.325517
-0.8639136,12.717869
0.8145722,1.2017975
0.16508855,0.59914476
-0.8977771,3.1221018
0.17669053,3.4721498
-0.8566927,7.581481
-1.2549958,14.780888
0.10197835,1.3107212
-0.75415885,3.065753
-1.4662793,5.0161715
-0.7935257,5.1645236
0.77529997,4.807017
-0.031439725,1.4826759
1.3850691,3.073821
0.27607447,2.2131927
0.23863317,4.6716523
-0.13434562,2.2990594
0.8843051,4.5510902
0.1167192,1.0345751
-1.1039511,11.787313
1.0242193,3.996834
-0.820313,2.8260348
1.334431,4.786777
0.5350273,1.9050933
-0.3444025,3.122285
-0.8150573,3.4043317
1.1244527,5.6960115
-0.59521925,11.541048
-0.2548296,-1.9267212
-0.5842263,2.7298753
-0.9112684,12.09425
0.1623037,0.82997316
-0.8793246,3.0527968
1.092457,2.8226256
0.15184173,4.780969
0.60668707,6.410626
-1.0850359,12.385242
-1.2953109,5.022502
-1.1153156,12.345286
14.548485,0.41604248
1.3936832,2.540739
14.436819,0.35926706
0.9577184,5.4396334
-0.2157048,-1.748497
0.6558784,7.3566527
-1.2766571,5.452221
0.67911065,5.835372
0.39214203,0.5725328
0.79993963,3.700946
-0.2812992,2.7018213
-1.0582993,12.996876
1.3634053,3.2088919
-1.1023364,5.669288
-0.8043166,11.009752
0.71952176,6.259277
0.23390141,7.7966824
0.23587391,6.557749
0.16279303,0.664716
1.4080101,4.0254374
-1.0272733,12.010568
14.106958,0.11282785
-0.5836365,8.4157295
1.3674858,4.183289
-0.81690776,10.4025545
-0.1735443,8.458715
-1.0300705,12.016478
1.090472,5.55357
-1.028213,9.984238
1.2530017,5.0687366
-0.9901949,11.856874
-1.348099,5.4840813
1.3336462,2.7693663
-1.1498269,12.659346
0.60870147,1.029844
0.71795857,2.8009171
-1.2913965,5.2515407
-0.68375427,2.7662926
-0.44236663,6.7393045
-0.06853468,8.604826
1.1532173,4.9009666
-1.3194008,5.5761614
0.6769189,6.621728
1.047235,3.3434803
-1.1618375,12.886254
-0.6844375,8.968303
-0.17039517,-1.6970952
-1.0988114,11.807774
0.5759596,4.2701545
-0.69922936,4.7381973
1.0249249,5.339801
-1.2617551,5.754843
1.4457582,5.135122
0.18594976,0.66746336
-0.2812257,-2.5808337
-0.26709446,9.100803
0.7039851,2.7299528
-0.117033035,-1.6028994
-1.5499685,4.9972095
-1.0911326,11.148522
-1.4061763,5.241899
-0.7892776,12.080465
-0.54274595,9.90228
-1.2847639,5.274097
1.1656922,2.3832593
1.1633981,5.731415
0.27726406,0.12485704
-0.30497897,-2.5762618
1.194868,4.5133705
1.0048167,2.5054557
0.46498147,3.1396801
0.3528515,7.494234
-1.1774956,4.093552
-0.87628543,3.0764887
-1.192664,5.1528707
-0.7445804,4.7018733
0.4027901,6.490561
-0.74954545,11.027802
0.67198896,5.964364
-1.512762,5.154887
-0.88012606,5.1629725
1.0496072,1.7966758
0.19928546,0.42499614
0.7494305,4.8506103
-0.5608532,9.27635
-0.91567457,11.540638
0.20877525,7.964595
-0.5786066,9.474389
-0.7573239,2.9599955
-0.5799612,9.27514
1.5136826,2.5905833
-0.32568815,9.010964
1.1630064,3.8545768
0.54007673,1.471345
-0.69631964,5.3685684
1.6784887,3.200092
0.89046973,4.7367716
0.7799817,3.053936
-1.340414,5.356667
-0.00865039,1.6273997
1.1231086,3.489521
-1.1035675,13.179972
-1.2441747,5.1664233
0.030149557,6.879346
-0.7751737,6.4521832
-0.777877,11.652134
-0.5018772,8.931343
0.23035112,-0.13201551
-0.26148662,-1.8634219
0.035932906,8.545561
-0.5864841,3.6939967
0.13021885,0.7667998
-0.9663389,12.172709
-0.16160972,9.515504
-0.24750434,-2.5881426
-0.68094796,9.309115
1.4456764,2.6243188
-0.63602316,9.810996
-0.9282619,3.4220574
14.337426,0.34197468
-0.9473716,11.230751
-1.2049673,14.663708
-0.55008775,9.360153
-0.8841252,10.002077
-0.028819945,4.1306877
-1.1976143,6.2705865
-1.3208123,4.961337
-0.64496213,8.861367
0.2649286,7.0678205
-0.58921885,5.3420877
-1.5426415,5.0751586
-0.4451814,8.291668
1.1505424,1.7607008
-0.76008147,11.295821
-0.43140993,8.803616
0.37654594,6.4704776
-0.28579172,9.337882
0.42233965,6.5792737
1.1703254,3.2275465
-0.5347682,9.398844
-1.180705,14.698011
15.14608,0.62871426
-1.3789654,5.499469
-0.9990016,13.1279745
-1.3249859,5.6205206
0.21771802,8.1349535
-0.18784468,4.640299
0.85983664,2.5505974
-1.2353292,5.1917686
14.238672,0.22183244
0.31988338,0.5802642
