UMAP1,UMAP2
-0.2397699,2.137689
-0.07347358,2.4327726
-1.0054516,8.44438
0.1371543,1.8752971
13.015106,-0.50944966
11.900551,-1.2654415
0.14441675,2.1055532
12.598832,-1.3260576
-1.0473286,7.290988
-0.34449297,7.0580645
-1.2249006,7.3007307
-1.3622059,4.9864197
-0.68910307,7.112303
-1.0357133,7.6543555
-0.067946695,2.1340973
13.800209,-1.111276
12.041517,-1.5194588
-1.4750946,7.380816
-0.70165026,5.7862463
-0.1292454,1.9918439
-0.018325577,2.1704223
-0.7624802,6.23878
-0.8535343,7.152625
14.638208,-1.0323436
-0.89715767,6.1426063
11.871406,-1.3199023
-1.6019108,6.861867
-1.1252611,7.3858504
-1.1204317,6.013789
-1.1913404,5.8774986
-1.3495504,7.115146
8.387115,10.77436
-0.12525336,2.3913722
-1.4571254,6.3176684
-0.2883537,2.1108396
-0.65344197,6.314198
0.34269202,1.941013
-1.5938247,5.169451
12.411984,-0.9483239
-1.282477,4.973873
-0.9407708,7.7319117
-1.2087768,4.8104496
12.188228,-1.3934311
12.355063,-1.2774986
13.522377,-0.45589697
-0.764784,7.284233
13.489682,-0.54167336
12.686855,-1.1436639
12.734206,-0.8766111
12.603482,-0.68221927
-0.87303853,8.060786
-1.1004559,7.078735
-1.1687076,4.7343163
13.161297,-0.1946138
-1.458995,3.9651794
13.649989,-0.7783187
-0.7072695,7.778333
14.4865675,-1.1723946
13.164117,-0.056036424
14.723011,-1.1305664
11.972678,-1.4499716
12.341304,-1.253007
0.117108524,2.0103664
-1.1067278,5.7598944
14.397311,-1.0557473
-0.86100644,7.9185805
0.12020571,2.1315548
-1.4030266,5.560686
-1.1004379,5.7418094
-0.97800374,8.017208
-0.95985234,6.6450305
0.11423704,1.9207119
14.421541,-1.0196923
-0.063889906,1.7537347
-1.2188565,6.720308
12.290435,-1.6562515
12.483898,-1.5887036
-1.2302042,7.7872033
-1.1848965,5.6811295
0.46575493,2.2645192
-0.5500861,7.9850936
14.572568,-1.1614233
13.259994,-1.022968
11.830195,-1.4228002
-1.6579583,4.34793
-0.4835088,7.2091727
0.2777534,1.8232083
-1.1647421,6.1292734
-0.90840626,5.4407864
-1.4779311,6.675589
13.251229,-0.3984635
-1.0030413,7.5472836
-0.9913026,5.933697
-0.2623842,2.4147694
12.177541,-1.4142182
-1.1906927,6.921557
0.5820154,1.8443598
-1.7204217,4.247973
-0.8557182,8.545173
13.010459,-1.0095081
-1.0203114,7.2447743
-1.216829,5.622923
-1.4393078,4.045732
13.194597,-1.5424168
-0.986398,7.4153085
0.2913288,1.7879367
